1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2384.765,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2379.325,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2368.445,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2386.445,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2385.445,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2382.045,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2373.205,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2353.725,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2362.365,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2375.925,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2361.485,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2374.565,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2357.165,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2367.085,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2385.085,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2380.685,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2371.165,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2349.405,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2358.885,0.0
1881.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092549,2358.045,0.0
503.25,1.081306,0.0,0.0,0.0,0.0,1492.289978,0.0,22.674125,0.0,174.29555,79.86,0.0
503.25,1.088802,0.0,0.0,0.0,0.0,1534.601963,0.0,22.587125,0.0,180.491352,82.39,0.0
503.25,1.087707,0.0,0.0,0.0,0.0,1535.302351,0.0,22.616,0.0,180.491352,82.39,0.0
503.25,1.085528,0.0,0.0,0.0,0.0,1568.764161,0.0,22.74875,0.0,184.745925,84.1225,0.0
503.25,1.081306,0.0,0.0,0.0,0.0,1801.757036,0.0,23.399125,0.0,215.191448,96.415,0.0
503.25,1.0894,0.0,0.0,0.0,0.0,1565.384105,0.0,22.646375,0.0,184.610714,84.06749999999998,0.0
503.25,1.088304,0.0,0.0,0.0,0.0,1795.472487,0.0,23.21275,0.0,215.054269,96.36000000000001,0.0
503.25,1.086616,0.0,0.0,0.0,0.0,1568.094844,0.0,22.719875,0.0,184.745925,84.1225,0.0
503.25,1.08346,0.0,0.0,0.0,0.0,1489.690933,0.0,22.616375,0.0,174.161089,79.805,0.0
503.25,1.077231,0.0,0.0,0.0,0.0,1542.726166,0.0,22.896875,0.0,180.491352,82.39,0.0
503.25,1.080819,0.0,0.0,0.0,0.0,1571.988951,0.0,22.87475,0.0,184.678318,84.095,0.0
503.25,1.088304,0.0,0.0,0.0,0.0,1795.472487,0.0,23.21275,0.0,215.054269,96.36000000000001,0.0
503.25,1.087707,0.0,0.0,0.0,0.0,1567.425863,0.0,22.691,0.0,184.745925,84.1225,0.0
503.25,1.082871,0.0,0.0,0.0,0.0,1801.008812,0.0,23.357125,0.0,215.260041,96.4425,0.0
503.25,1.076171,0.0,0.0,0.0,0.0,1495.197,0.0,22.81325,0.0,174.161089,79.805,0.0
503.25,1.078197,0.0,0.0,0.0,0.0,1617.66377,0.0,23.045625,0.0,190.433216,86.4325,0.0
503.25,1.082871,0.0,0.0,0.0,0.0,1613.520693,0.0,22.919625,0.0,190.365414,86.405,0.0
503.25,1.076171,0.0,0.0,0.0,0.0,1619.064303,0.0,23.10075,0.0,190.365414,86.405,0.0
503.25,1.078197,0.0,0.0,0.0,0.0,1805.45541,0.0,23.483125,0.0,215.328635,96.47,0.0
503.25,1.082381,0.0,0.0,0.0,0.0,1570.913603,0.0,22.83275,0.0,184.678318,84.095,0.0
1881.1875,0.0,0.0,13.635,269.15875,0.0,0.0,0.0,263.752875,0.0,23.228586,2.51,0.0
1881.1875,0.0,0.0,14.035,269.76875,0.0,0.0,0.0,264.732,0.0,0.070548,2.695,0.0
1881.1875,0.0,0.0,14.335,270.22625,0.0,0.0,0.0,265.448625,0.0,0.070548,2.83,0.0
1881.1875,0.0,0.0,14.215,270.04325,0.0,0.0,0.0,265.15725,0.0,0.070548,2.775,0.0
1881.1875,0.0,0.0,14.295,270.16525,0.0,0.0,0.0,265.36725,0.0,0.070548,2.815,0.0
1881.1875,0.0,0.0,13.995,269.70775,0.0,0.0,0.0,264.627,0.0,0.070548,2.675,0.0
1881.1875,0.0,0.0,13.935,269.61625,0.0,0.0,0.0,264.493125,0.0,0.070548,2.65,0.0
1881.1875,0.0,0.0,14.195,270.01275,0.0,0.0,0.0,265.128375,0.0,0.070548,2.77,0.0
0.0,4.888101,0.0,13.555,269.03675,0.0,2162.516252,0.0,0.0,0.0,22.847964,2.475,0.0
